id,name,cate,corp,renamecardimage,cardimage,pre,discontinue,sharestate,annual
686,국민행복 삼성카드 V2,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/718/card_img/22192/718card.png,https://api.card-gorilla.com:8080/storage/card/718/card_img/22192/718card.png,9,0,1,2
687,WON DISCOUNT(원 디스카운트) AIR,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/719/card_img/22193/719card.png,https://api.card-gorilla.com:8080/storage/card/719/card_img/22193/719card.png,10,0,1,10
688,WON POINT(원 포인트) AIR,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/720/card_img/22194/720card.png,https://api.card-gorilla.com:8080/storage/card/720/card_img/22194/720card.png,30,0,1,2
689,국민행복카드 S2,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/721/card_img/22195/721card.png,https://api.card-gorilla.com:8080/storage/card/721/card_img/22195/721card.png,3,0,1,1
690,국민행복 체크카드 S2,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/722/card_img/22196/722card.png,https://api.card-gorilla.com:8080/storage/card/722/card_img/22196/722card.png,17,0,1,7
691,IBK무민카드(신용),CRD,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/723/card_img/22197/723card.png,https://api.card-gorilla.com:8080/storage/card/723/card_img/22197/723card.png,5,0,1,0
692,IBK무민카드(신용),CHK,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/723/card_img/22197/723card.png,https://api.card-gorilla.com:8080/storage/card/723/card_img/22197/723card.png,4,0,1,4
693,새로이 체크카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/725/card_img/22199/725card.png,https://api.card-gorilla.com:8080/storage/card/725/card_img/22199/725card.png,18,0,1,9
694,알뜰폰 Hub 카드,CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/726/card_img/22200/726card.png,https://api.card-gorilla.com:8080/storage/card/726/card_img/22200/726card.png,42,0,1,3
695,알뜰폰 Hub Ⅱ 카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/727/card_img/22201/727card.png,https://api.card-gorilla.com:8080/storage/card/727/card_img/22201/727card.png,39,0,1,10
696,언택트 L 하나카드,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/728/card_img/22202/728card.png,https://api.card-gorilla.com:8080/storage/card/728/card_img/22202/728card.png,28,0,1,5
697,디지털프라자 BENEFIT 삼성카드,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/729/card_img/25528/729card%281%29.png,https://api.card-gorilla.com:8080/storage/card/729/card_img/25528/729card%281%29.png,24,0,1,1
698,현대카드Z family,CHK,현대카드,https://api.card-gorilla.com:8080/storage/card/730/card_img/22204/730card.png,https://api.card-gorilla.com:8080/storage/card/730/card_img/22204/730card.png,21,0,1,5
699,현대카드Z work,CHK,현대카드,https://api.card-gorilla.com:8080/storage/card/731/card_img/22205/731card.png,https://api.card-gorilla.com:8080/storage/card/731/card_img/22205/731card.png,11,0,1,4
700,현대카드Z ontact,CRD,현대카드,https://api.card-gorilla.com:8080/storage/card/732/card_img/22206/732card.png,https://api.card-gorilla.com:8080/storage/card/732/card_img/22206/732card.png,12,0,1,1
701,무신사 현대카드,CRD,현대카드,https://api.card-gorilla.com:8080/storage/card/733/card_img/22207/733card.png,https://api.card-gorilla.com:8080/storage/card/733/card_img/22207/733card.png,37,0,1,6
702,MULTI Global(멀티 글로벌) 카드,CHK,하나카드,https://api.card-gorilla.com:8080/storage/card/734/card_img/22208/734card.png,https://api.card-gorilla.com:8080/storage/card/734/card_img/22208/734card.png,29,0,1,7
703,커피빈 신용카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/735/card_img/22209/735card.png,https://api.card-gorilla.com:8080/storage/card/735/card_img/22209/735card.png,47,0,1,7
704,American Express? Reserve,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/736/card_img/22210/736card.png,https://api.card-gorilla.com:8080/storage/card/736/card_img/22210/736card.png,17,0,1,10
705,American Express? Gold,CHK,삼성카드,https://api.card-gorilla.com:8080/storage/card/737/card_img/22211/737card.png,https://api.card-gorilla.com:8080/storage/card/737/card_img/22211/737card.png,30,0,1,5
706,신한카드 혼디모앙,CRD,신한카드,https://api.card-gorilla.com:8080/storage/card/738/card_img/22212/738card.png,https://api.card-gorilla.com:8080/storage/card/738/card_img/22212/738card.png,5,0,1,1
707,나라사랑체크카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/739/card_img/22213/739card.png,https://api.card-gorilla.com:8080/storage/card/739/card_img/22213/739card.png,32,0,1,8
708,Hyundai Mobility(모빌리티) 카드,CHK,현대카드,https://api.card-gorilla.com:8080/storage/card/740/card_img/22214/740card.png,https://api.card-gorilla.com:8080/storage/card/740/card_img/22214/740card.png,2,0,1,4
709,Hyundai Mobility(모빌리티) Platinum,CHK,현대카드,https://api.card-gorilla.com:8080/storage/card/741/card_img/22215/741card.png,https://api.card-gorilla.com:8080/storage/card/741/card_img/22215/741card.png,4,0,1,4
710,알뜰교통카드,CRD,신한카드,https://api.card-gorilla.com:8080/storage/card/742/card_img/22216/742card.png,https://api.card-gorilla.com:8080/storage/card/742/card_img/22216/742card.png,34,0,1,7
711,알뜰교통카드 S20 Check,CHK,신한카드,https://api.card-gorilla.com:8080/storage/card/743/card_img/22217/743card.png,https://api.card-gorilla.com:8080/storage/card/743/card_img/22217/743card.png,46,0,1,10
712,IKEA(이케아) Family with 신한카드,CHK,신한카드,https://api.card-gorilla.com:8080/storage/card/744/card_img/22218/744card.png,https://api.card-gorilla.com:8080/storage/card/744/card_img/22218/744card.png,33,0,1,6
713,알뜰교통카드,CHK,하나카드,https://api.card-gorilla.com:8080/storage/card/745/card_img/22219/745card.png,https://api.card-gorilla.com:8080/storage/card/745/card_img/22219/745card.png,3,0,1,9
714,알뜰교통카드 Check,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/746/card_img/22220/746card.png,https://api.card-gorilla.com:8080/storage/card/746/card_img/22220/746card.png,23,0,1,6
715,Liiv M Ⅱ 카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/747/card_img/22221/747card.png,https://api.card-gorilla.com:8080/storage/card/747/card_img/22221/747card.png,32,0,1,1
716,이지캐시백,CHK,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/748/card_img/22222/748card.png,https://api.card-gorilla.com:8080/storage/card/748/card_img/22222/748card.png,29,0,1,1
717,VIVA X 체크카드,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/749/card_img/22223/749card.png,https://api.card-gorilla.com:8080/storage/card/749/card_img/22223/749card.png,31,0,1,1
718,하나 국민행복 체크카드,CHK,하나카드,https://api.card-gorilla.com:8080/storage/card/750/card_img/22224/750card.png,https://api.card-gorilla.com:8080/storage/card/750/card_img/22224/750card.png,42,0,1,0
719,KB국민 국민행복카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/751/card_img/22225/751card.png,https://api.card-gorilla.com:8080/storage/card/751/card_img/22225/751card.png,9,0,1,2
720,KB국민 국민행복체크,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/752/card_img/22226/752card.png,https://api.card-gorilla.com:8080/storage/card/752/card_img/22226/752card.png,49,0,1,0
721,아모레퍼시픽 신한카드,CRD,신한카드,https://api.card-gorilla.com:8080/storage/card/753/card_img/22227/753card.png,https://api.card-gorilla.com:8080/storage/card/753/card_img/22227/753card.png,18,0,1,0
722,국민행복 삼성체크카드 V2,CHK,삼성카드,https://api.card-gorilla.com:8080/storage/card/754/card_img/22228/754card.png,https://api.card-gorilla.com:8080/storage/card/754/card_img/22228/754card.png,15,0,1,6
723,LIKIT fun 체크카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/755/card_img/22229/755card.png,https://api.card-gorilla.com:8080/storage/card/755/card_img/22229/755card.png,42,0,1,5
724,LIKIT all 체크카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/756/card_img/22230/756card.png,https://api.card-gorilla.com:8080/storage/card/756/card_img/22230/756card.png,31,0,1,7
725,LIKIT on 체크카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/757/card_img/22231/757card.png,https://api.card-gorilla.com:8080/storage/card/757/card_img/22231/757card.png,15,0,1,2
726,다이소 신한카드,CHK,신한카드,https://api.card-gorilla.com:8080/storage/card/758/card_img/22232/758card.png,https://api.card-gorilla.com:8080/storage/card/758/card_img/22232/758card.png,31,0,1,4
727,다이소 신한카드 체크,CHK,신한카드,https://api.card-gorilla.com:8080/storage/card/759/card_img/22233/759card.png,https://api.card-gorilla.com:8080/storage/card/759/card_img/22233/759card.png,0,0,1,7
728,Young Youth 체크카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/760/card_img/22234/760card.png,https://api.card-gorilla.com:8080/storage/card/760/card_img/22234/760card.png,24,0,1,9
729,Hole In:WON(홀인원) 카드,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/761/card_img/22235/761card.png,https://api.card-gorilla.com:8080/storage/card/761/card_img/22235/761card.png,23,0,1,4
730,NU 오하쳌(오늘하루체크),CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/762/card_img/26507/762card.png,https://api.card-gorilla.com:8080/storage/card/762/card_img/26507/762card.png,28,0,1,6
731,the Pink,CHK,현대카드,https://api.card-gorilla.com:8080/storage/card/763/card_img/22237/763card.png,https://api.card-gorilla.com:8080/storage/card/763/card_img/22237/763card.png,23,0,1,9
732,카카오페이 신용카드,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/764/card_img/22238/764card.png,https://api.card-gorilla.com:8080/storage/card/764/card_img/22238/764card.png,23,0,1,10
733,010PAY 체크카드,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/765/card_img/25707/765card.png,https://api.card-gorilla.com:8080/storage/card/765/card_img/25707/765card.png,26,0,1,10
734,몰테일 플러스 하나카드,CHK,하나카드,https://api.card-gorilla.com:8080/storage/card/766/card_img/22240/766card.png,https://api.card-gorilla.com:8080/storage/card/766/card_img/22240/766card.png,7,0,1,1
735,go 캐시백 글로벌 하이브리드,CHK,우체국,https://api.card-gorilla.com:8080/storage/card/767/card_img/22241/767card.png,https://api.card-gorilla.com:8080/storage/card/767/card_img/22241/767card.png,24,0,1,2
736,Green Wave 1.5℃카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/768/card_img/22242/768card.png,https://api.card-gorilla.com:8080/storage/card/768/card_img/22242/768card.png,48,0,1,4
737,가온올림카드(실속형),CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/769/card_img/22243/769card.png,https://api.card-gorilla.com:8080/storage/card/769/card_img/22243/769card.png,9,0,1,10
738,그린재킷 체크카드,CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/770/card_img/22244/770card.png,https://api.card-gorilla.com:8080/storage/card/770/card_img/22244/770card.png,11,0,1,1
739,L.pay 롯데카드 Ⅱ,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/771/card_img/22245/771card.png,https://api.card-gorilla.com:8080/storage/card/771/card_img/22245/771card.png,3,0,1,0
740,BLISS.5 카드(마일리지),CRD,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/772/card_img/22246/772card.png,https://api.card-gorilla.com:8080/storage/card/772/card_img/22246/772card.png,36,0,1,1
741,BLISS.5 카드(포인트),CHK,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/773/card_img/22247/773card.png,https://api.card-gorilla.com:8080/storage/card/773/card_img/22247/773card.png,42,0,1,1
742,쿠팡 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/774/card_img/22248/774card.png,https://api.card-gorilla.com:8080/storage/card/774/card_img/22248/774card.png,3,0,1,5
743,해피포인트 우리체크 V.2,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/775/card_img/22249/775card.png,https://api.card-gorilla.com:8080/storage/card/775/card_img/22249/775card.png,31,0,1,7
744,홈플러스 삼성카드,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/776/card_img/22250/776card.png,https://api.card-gorilla.com:8080/storage/card/776/card_img/22250/776card.png,29,0,1,2
745,카드의정석 L.POINT,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/777/card_img/22251/777card.png,https://api.card-gorilla.com:8080/storage/card/777/card_img/22251/777card.png,38,0,1,9
746,GS SHOP KB국민카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/778/card_img/22252/778card.png,https://api.card-gorilla.com:8080/storage/card/778/card_img/22252/778card.png,6,0,1,1
747,위메프페이 신용카드,CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/779/card_img/22253/779card.png,https://api.card-gorilla.com:8080/storage/card/779/card_img/22253/779card.png,19,0,1,5
748,삼성카드 BIZ LEADERS,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/780/card_img/22254/780card.png,https://api.card-gorilla.com:8080/storage/card/780/card_img/22254/780card.png,42,0,1,0
749,IBK hi 카드,CHK,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/781/card_img/21761/781card.jpg,https://api.card-gorilla.com:8080/storage/card/781/card_img/21761/781card.jpg,49,0,1,7
750,SC제일은행 글로벌 삼성체크카드,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/782/card_img/21760/782card.png,https://api.card-gorilla.com:8080/storage/card/782/card_img/21760/782card.png,14,0,1,6
751,SSG.COM카드,CHK,현대카드,https://api.card-gorilla.com:8080/storage/card/783/card_img/21759/783card.png,https://api.card-gorilla.com:8080/storage/card/783/card_img/21759/783card.png,36,0,1,3
752,LG U+ 삼성카드,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/784/card_img/21758/784card.png,https://api.card-gorilla.com:8080/storage/card/784/card_img/21758/784card.png,39,0,1,4
753,KT 삼성카드,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/785/card_img/21757/785card.png,https://api.card-gorilla.com:8080/storage/card/785/card_img/21757/785card.png,11,0,1,0
754,T멤버십 더블 롯데체크카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/786/card_img/21756/786card.jpg,https://api.card-gorilla.com:8080/storage/card/786/card_img/21756/786card.jpg,34,0,1,7
755,T멤버십 더블 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/787/card_img/21755/787card.jpg,https://api.card-gorilla.com:8080/storage/card/787/card_img/21755/787card.jpg,24,0,1,8
756,CJ ONE 삼성카드,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/788/card_img/21754/788card.png,https://api.card-gorilla.com:8080/storage/card/788/card_img/21754/788card.png,33,0,1,8
757,이마트 e카드 Edition2,CRD,현대카드,https://api.card-gorilla.com:8080/storage/card/789/card_img/21753/789card.png,https://api.card-gorilla.com:8080/storage/card/789/card_img/21753/789card.png,16,0,1,4
758,V Street 카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/790/card_img/21752/790card.png,https://api.card-gorilla.com:8080/storage/card/790/card_img/21752/790card.png,48,0,1,5
759,코스트코 리워드 비즈니스 현대카드,CRD,현대카드,https://api.card-gorilla.com:8080/storage/card/791/card_img/21751/791card.png,https://api.card-gorilla.com:8080/storage/card/791/card_img/21751/791card.png,16,0,1,3
760,그린기업체크카드,CHK,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/792/card_img/21750/792card.png,https://api.card-gorilla.com:8080/storage/card/792/card_img/21750/792card.png,12,0,1,6
761,DGB biz POINT 체크카드,CRD,DGB대구은행,https://api.card-gorilla.com:8080/storage/card/793/card_img/21749/793card.png,https://api.card-gorilla.com:8080/storage/card/793/card_img/21749/793card.png,29,0,1,8
